time (s),CA (deg),P(bar),T(K),V (m3),Heat Release (MW),dWv_dt (Vmean),cylinder mass (kg),phi,mdot_in,mdot_fuel,mdot_radicals,mdot_out,heat_loss [MW],heat_coeff [W/m2/K]
2.0462476903799796,-44.73826217460669,6.114938519512132,593.3727285385038,0.5361291046953781,-1.9556439047493693e-07,-2384030.730763756,1.9104722500011504,0.07692793011963062,-0.0,0.0,0.0,0.0,0.27431029869055246,570.3577214379386
2.047762841895131,-44.23826217460669,6.223833259238478,595.9988542715436,0.5290800339839542,-2.064508475988638e-07,-2413381.3584015346,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.2807733493636687,576.5566031024914
2.0492779934102825,-43.73826217460669,6.335126576016437,598.6458561838431,0.5220938544028055,-2.0902174447881222e-07,-2442745.1482694894,1.9104722500011504,0.07692793011963062,-0.0,0.0,0.0,0.0,0.28736224380716935,582.8502986629858
2.050793144925434,-43.23826217460669,6.448867435179169,601.313622759826,0.5151710979768795,-2.1121197680547824e-07,-2472104.323630987,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.2940795494927429,589.23988005238
2.0523082964405854,-42.738262174606746,6.565105038366023,604.002023873788,0.5083122919007119,-2.0697269026516035e-07,-2501440.038724893,1.9104722500011504,0.07692793011963059,-0.0,0.0,0.0,0.0,0.3009278373025803,595.7263908747507
2.053823447955737,-42.2382621746068,6.683888746425985,606.7109097964847,0.5015179584989038,-2.0957282169405626e-07,-2530732.331562494,1.9104722500011504,0.07692793011963067,-0.0,0.0,0.0,0.0,0.30790967683052584,602.3108427027895
2.0553385994708884,-41.7382621746068,6.805267994105924,609.4401101180539,0.49478861517999856,-2.1085534775785664e-07,-2559960.0753605687,1.9104722500011504,0.07692793011963062,-0.0,0.0,0.0,0.0,0.31502763115224963,608.9942111208214
2.05685375098604,-41.2382621746068,6.929292195269209,612.1894324986584,0.48812477436319435,-2.120105264422202e-07,-2589100.9283714183,1.9104722500011504,0.07692793011963067,-0.0,0.0,0.0,0.0,0.32228425085141993,615.777431489017
2.0583689025011913,-40.738262174606746,7.056010644843043,614.9586620643021,0.4815269435543282,-2.131891936914651e-07,-2618131.2851498444,1.9104722500011504,0.07692793011963067,-0.0,0.0,0.0,0.0,0.32968206896751096,622.6613945516211
2.059884054016343,-40.2382621746068,7.185472404550852,617.7475599229418,0.47499562523464683,-2.1440887177193766e-07,-2647026.223876414,1.9104722500011504,0.07692793011963069,-0.0,0.0,0.0,0.0,0.33722359369934274,629.6469416309476
2.0613992055314942,-39.73826217460686,7.317726179177738,620.555861734737,0.4685313167782674,-2.1551047649924832e-07,-2675759.4531746334,1.9104722500011506,0.07692793011963067,-0.0,0.0,0.0,0.0,0.34491130072921344,636.7348595421407
2.0629143570466457,-39.23826217460686,7.452820186353733,623.3832767364808,0.46213451047334053,-2.1650873097456829e-07,-2704303.2600507983,1.9104722500011504,0.07692793011963067,-0.0,0.0,0.0,0.0,0.35274762599674664,643.9258752880254
2.064429508561797,-38.73826217460686,7.590802011563442,626.2294863116095,0.4558056934580288,-2.177930217775406e-07,-2732628.4557991065,1.9104722500011506,0.07692793011963062,-0.0,0.0,0.0,0.0,0.3607349569917493,651.2206503693728
2.0659446600769487,-38.238262174606916,7.7317184529416,629.0941427178631,0.44954534769667026,-2.1949753951664186e-07,-2760704.322299421,1.9104722500011506,0.07692793011963064,-0.0,0.0,0.0,0.0,0.3688756238147132,658.6197748042243
2.0674598115921,-37.73826217460686,7.875615352897522,631.9768677035462,0.44335394994179717,-2.1999374017320827e-07,-2788498.5579244024,1.9104722500011506,0.07692793011963063,-0.0,0.0,0.0,0.0,0.3771718894065704,666.1237607987048
2.0689749631072516,-37.23826217460686,8.022537415729422,634.8772510061133,0.4372319716856445,-2.216814158479813e-07,-2815977.2232383024,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.3856259388912122,673.7330360536844
2.070490114622403,-36.738262174606916,8.172528013735555,637.7948490593276,0.43117987915133293,-2.229081581798701e-07,-2843104.6880374737,1.9104722500011504,0.0769279301196306,-0.0,0.0,0.0,0.0,0.3942398687132091,681.4479367660302
2.0720052661375545,-36.238262174606916,8.325628974295183,640.7291832054533,0.4251981332139155,-2.2413226147411526e-07,-2869843.5772597822,1.9104722500011502,0.07692793011963066,-0.0,0.0,0.0,0.0,0.40301567398910954,689.2687001676566
2.073520417652706,-35.73826217460697,8.481880362592506,643.6797389505889,0.41928718948126054,-2.2509712901622027e-07,-2896154.7221866553,1.9104722500011504,0.07692793011963066,-0.0,0.0,0.0,0.0,0.411955237456678,697.1954569240515
2.0750355691678575,-35.23826217460703,8.641320223492247,646.6459627321441,0.4134474980226992,-2.262752240094113e-07,-2921997.1032204693,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.42106031208272104,705.2282226130803
2.076550720683009,-34.738262174606916,8.803984338511366,649.6272617635864,0.40767950354571575,-2.2745117499882997e-07,-2947327.806874167,1.9104722500011506,0.07692793011963066,-0.0,0.0,0.0,0.0,0.4303325097623733,713.3668894998549
2.0780658721981604,-34.23826217460697,8.969905951519776,652.6230024140145,0.401983645359323,-2.2860730858222693e-07,-2972101.979283881,1.9104722500011506,0.07692793011963064,-0.0,0.0,0.0,0.0,0.4397732859552923,721.611217610896
2.079581023713312,-33.73826217460703,9.139115463794292,655.6325073781048,0.3963603571878928,-2.295764889730512e-07,-2996272.7776467754,1.9104722500011506,0.07692793011963066,-0.0,0.0,0.0,0.0,0.4493839206509111,729.9608251381458
2.0810961752284634,-33.23826217460703,9.311640132870066,658.6550548915957,0.390810067262622,-2.3092650354754797e-07,-3019791.333288756,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.45916550312499976,738.4151789208918
2.082611326743615,-32.73826217460703,9.48750374093307,661.6898768064597,0.3853331982616088,-2.317000706186055e-07,-3042606.7140787314,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.4691189131839895,746.9735842815907
2.0841264782587663,-32.23826217460709,9.666726245322753,664.7361567701587,0.3799301672688511,-2.335536034370992e-07,-3064665.891819316,1.9104722500011504,0.07692793011963066,-0.0,0.0,0.0,0.0,0.47924480169876643,755.6351744992883
2.0856416297739178,-31.738262174607087,9.84932341064115,667.7930284857176,0.37460138574618823,-2.3492921597043234e-07,-3085913.7152004084,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.48954357036656865,764.3988999232779
2.0871567812890692,-31.23826217460703,10.035306421038326,670.8595739418943,0.3693472595011093,-2.352516517410733e-07,-3106292.8886088775,1.9104722500011504,0.07692793011963066,-0.0,0.0,0.0,0.0,0.5000153504308167,773.2635167140202
2.0886719328042207,-30.73826217460703,10.224681472313986,673.9348216125107,0.3641681886556052,-2.3652681404512952e-07,-3125743.9575131247,1.9104722500011506,0.07692793011963063,-0.0,0.0,0.0,0.0,0.5106599803374463,782.2275752157838
2.090187084319372,-30.238262174607144,10.417449344752521,677.0177446922166,0.35906456761589484,-2.3722404294910116e-07,-3144205.3015885884,1.9104722500011504,0.07692793011963066,-0.0,0.0,0.0,0.0,0.5214769824905101,791.2894080044848
2.0917022358345236,-29.738262174607144,10.613604956336932,680.1072593380303,0.35403678504248254,-2.3900464487466286e-07,-3161613.1363003817,1.9104722500011504,0.07692793011963063,-0.0,0.0,0.0,0.0,0.532465539033256,800.4471176193271
2.093217387349675,-29.2382621746072,10.813136896581259,683.2022229182355,0.34908522382049395,-2.392334853827834e-07,-3177901.5238701054,1.9104722500011502,0.07692793011963069,-0.0,0.0,0.0,0.0,0.5436244666661022,809.6985640034866
2.0947325388648266,-28.7382621746072,11.016026941751552,686.3014322925537,0.3442102610301965,-2.4011155616582674e-07,-3193002.394717301,1.9104722500011504,0.07692793011963067,-0.0,0.0,0.0,0.0,0.5549521905793924,819.0413516934556
2.096247690379978,-28.238262174607144,11.222249552296189,689.4036221392303,0.33941226791898005,-2.4153895689924687e-07,-3206845.5804533823,1.9104722500011504,0.0769279301196307,-0.0,0.0,0.0,0.0,0.5664467175680055,828.4728167971933
2.0977628418951295,-27.738262174607144,11.431771350410841,692.507463109556,0.33469160985389884,-2.424653409340246e-07,-3219358.858579152,1.9104722500011504,0.07692793011963073,-0.0,0.0,0.0,0.0,0.5781056078016898,837.9900137425459
2.099277993410281,-27.2382621746072,11.644550593748807,695.6115609222406,0.33004864635356895,-2.4332338577012006e-07,-3230468.0146179944,1.9104722500011504,0.0769279301196307,-0.0,0.0,0.0,0.0,0.5899259481588137,847.5897021557402
2.1007931449254325,-26.7382621746072,11.86053661913665,698.7144543275202,0.32548373101173683,-2.442819665815974e-07,-3240096.9141664174,1.9104722500011504,0.0769279301196307,-0.0,0.0,0.0,0.0,0.6019043218934338,857.2683333488136
2.102308296440584,-26.238262174607257,12.079669276999258,701.8146134010304,0.3209972114449181,-2.4526413229613126e-07,-3248167.5921672275,1.9104722500011504,0.0769279301196307,-0.0,0.0,0.0,0.0,0.614036778394282,867.0220368849514
2.1038234479557354,-25.738262174607257,12.301878368501898,704.9104388574756,0.3165894293214083,-2.455593455159686e-07,-3254600.363347193,1.9104722500011502,0.07692793011963073,-0.0,0.0,0.0,0.0,0.626318804995904,876.8466074877283
2.105338599470887,-25.2382621746072,12.527083063148858,708.000260580696,0.31226072031040947,-2.4656074311601355e-07,-3259313.947550463,1.9104722500011502,0.07692793011963071,-0.0,0.0,0.0,0.0,0.6387452962549267,886.7374918699422
2.1068537509860383,-24.7382621746072,12.755191316242106,711.0823365973114,0.3080114140599022,-2.469124828981547e-07,-3262225.6161944065,1.9104722500011504,0.07692793011963069,-0.0,0.0,0.0,0.0,0.6513105240010261,896.6897759107226
2.10836890250119,-24.238262174607314,12.98609928500109,714.1548521659399,0.30384183417099353,-2.476467577829691e-07,-3263251.359638526,1.9104722500011506,0.07692793011963067,-0.0,0.0,0.0,0.0,0.6640081074645834,906.698172189079
2.1098840540163413,-23.738262174607314,13.219690747642513,717.2159190359116,0.2997522981733334,-2.485423692952822e-07,-3262306.0767635847,1.9104722500011504,0.07692793011963064,-0.0,0.0,0.0,0.0,0.6768309837888472,916.7570079916161
